iter	RMSE
657	0.03904239781
658	0.03898375125
659	0.03891998
660	0.03884864782
661	0.03881856507
662	0.0387532288
663	0.03869632336
664	0.03864730305
665	0.03858242474
666	0.03850394854
667	0.03841113018
668	0.03836435862
669	0.0383117618
670	0.03826572019
671	0.03822523713
672	0.03814669824
673	0.03813463547
674	0.03810552733
675	0.03804201869
676	0.03796246707
677	0.03788108607
678	0.0378383387
679	0.03773555397
680	0.03769186817
681	0.03764166993
682	0.03758836448
683	0.03750758491
684	0.0374387321
685	0.03737050775
686	0.03731522356
687	0.03730590472
688	0.03725505743
689	0.03722027851
690	0.03715975236
691	0.03714345779
692	0.0371370168
693	0.03712390838
694	0.03706199134
695	0.03698694166
696	0.03697922563
697	0.03689934949
698	0.03680753672
699	0.03676510925
700	0.03666762274
701	0.03658017541
702	0.03652991523
703	0.03646316927
704	0.03640458364
705	0.03636772686
706	0.03630232075
707	0.03626308742
708	0.03622753098
709	0.03616015914
710	0.03613213835
711	0.03612640339
712	0.03604752189
713	0.03599538124
714	0.03595594112
715	0.03591614379
716	0.03585717794
717	0.03580814403
718	0.03578450489
719	0.0357228584
720	0.03565167113
721	0.03563977381
722	0.03559196474
723	0.03553897704
724	0.03547760796
725	0.03542050026
726	0.03536710923
727	0.03533065673
728	0.03527818984
729	0.03522360759
730	0.03516610559
731	0.0350897527
732	0.03502194653
733	0.03493077664
734	0.03486510806
735	0.03482474703
736	0.0347858846
737	0.03472746496
738	0.03466400387
739	0.03460858076
740	0.03455523438
741	0.03448199815
742	0.03444139898
743	0.03437745911
744	0.03430868378
745	0.03423815362
746	0.03418929027
747	0.03415331349
748	0.0340752114
749	0.03402238057
750	0.03397374883
751	0.03396340871
752	0.03393528593
753	0.03387825631
754	0.03382660335
755	0.03374625979
756	0.03368902011
757	0.03360090821
758	0.03356686312
759	0.03350627542
760	0.03342610466
761	0.03340077218
762	0.03333783407
763	0.03329186044
764	0.03320604112
765	0.03317815229
766	0.03310088867
767	0.03305281507
768	0.03299473438
769	0.03295144778
770	0.03292828016
771	0.03289371107
772	0.03285606963
773	0.03281826414
774	0.03273850425
775	0.03267557704
776	0.032615364
777	0.03257915193
778	0.03251387716
779	0.03245475615
780	0.03240089163
781	0.0323463915
782	0.03229743505
783	0.03225294752
784	0.0322024235
785	0.03216938291
786	0.03215728501
787	0.03211086928
788	0.03207710823
789	0.03198141598
790	0.03195079321
791	0.03192026637
792	0.03185090937
793	0.031840707
794	0.03178204207
795	0.0317325377
796	0.03166964712
797	0.03160646328
798	0.03154830059
799	0.03148033132
800	0.03140232746
801	0.03134359694
802	0.03130866667
803	0.03126295302
804	0.03121975703
805	0.03116295884
806	0.03115416637
807	0.0311510243
808	0.03108845667
809	0.03103737175
810	0.03100117396
811	0.03094464051
812	0.03088829678
813	0.03083323083
814	0.03081403283
815	0.03076375646
816	0.03072361776
817	0.03067371982
818	0.03062539293
819	0.03060214589
820	0.03058582629
821	0.03054782519
822	0.03051329499
823	0.03046127067
824	0.03040012802
825	0.03036876004
826	0.03033579203
827	0.0303113704
828	0.03028037433
829	0.03023320624
830	0.0301954052
831	0.03014811904
832	0.03011841819
833	0.03009247436
834	0.03005880173
835	0.03001776419
836	0.02998699166
837	0.02994395081
838	0.02992185096
839	0.0299195616
840	0.02988199627
841	0.02985112781
842	0.02981200265
843	0.02978419613
844	0.02972749533
845	0.02966460522
846	0.02962293333
847	0.02955457932
848	0.02950361469
849	0.02947210764
850	0.02945270006
851	0.02942439419
852	0.02937761842
853	0.02934264996
854	0.02930144056
855	0.02926832599
856	0.02922154093
857	0.02917141174
858	0.02916680068
859	0.0291124358
