iter	RMSE
261	0.1000930168
262	0.09986471857
263	0.09971775493
264	0.09952450242
265	0.09948858481
266	0.09929311697
267	0.09915917165
268	0.0990264163
269	0.0988881278
270	0.09881049094
271	0.09864530377
272	0.09852222849
273	0.09833568643
274	0.09831015511
275	0.0982448333
276	0.09811744854
277	0.09805921617
278	0.09792950818
279	0.09769806099
280	0.09758180116
281	0.0974510948
282	0.09732316442
283	0.09717085731
284	0.09716418374
285	0.09714076431
286	0.09701937513
287	0.09701037528
288	0.09688095692
289	0.09674431727
290	0.09658574889
291	0.09650244677
292	0.09633166307
293	0.09611163027
294	0.09597336292
295	0.09589572702
296	0.09583331081
297	0.09569252712
298	0.09549464825
299	0.09548024339
300	0.09534515556
301	0.09526852392
302	0.09511491791
303	0.09494174099
304	0.09477467503
305	0.0946441111
306	0.09445728671
307	0.09432219722
308	0.09427338451
309	0.09414358773
310	0.09411317472
311	0.09398470096
312	0.09388764638
313	0.09370499298
314	0.09348626226
315	0.09336893845
316	0.09324806143
317	0.09307139898
318	0.092954351
319	0.09285436928
320	0.09265812648
321	0.09255954206
322	0.09240887466
323	0.09227114014
324	0.09212332966
325	0.09210839275
326	0.09199762938
327	0.09188766374
328	0.09173493314
329	0.09164744403
330	0.09150367465
331	0.09149235413
332	0.09147335279
333	0.09136907184
334	0.09116766968
335	0.09102275473
336	0.0908686619
337	0.09066467058
338	0.09065319049
339	0.09052428336
340	0.09040244871
341	0.09038252172
342	0.09035875736
343	0.09029471447
344	0.09012939045
345	0.09005187081
346	0.08999147927
347	0.08995339179
348	0.08981642133
349	0.08974047543
350	0.08964664282
351	0.08957693317
352	0.08945119902
353	0.08934088584
354	0.08918997528
355	0.08916242017
356	0.08912285952
357	0.08902252866
358	0.08886712775
359	0.08869722106
360	0.08855616328
361	0.08844099783
362	0.08835896572
363	0.08819957867
364	0.0881153018
365	0.08796478651
366	0.08786784586
367	0.08779692428
368	0.0876549019
369	0.0875348046
370	0.08732349692
371	0.08719842623
372	0.087107298
373	0.08706326766
374	0.08695666869
375	0.08689529668
376	0.08674918091
377	0.08667988012
378	0.08659693145
379	0.08652640028
380	0.0863705615
381	0.08620154408
382	0.0860746885
383	0.08595856565
384	0.08585405315
385	0.08567392082
386	0.0855487437
387	0.08545877995
388	0.08539343295
389	0.08526970729
390	0.08518944239
391	0.08508481536
392	0.08499963522
393	0.08499244356
394	0.08487828113
395	0.0848097216
396	0.08474957632
397	0.08472288919
398	0.08459539393
399	0.08444119915
400	0.08432737013
401	0.08418326084
402	0.08415608512
403	0.08405432214
404	0.08392564304
405	0.08388747879
406	0.08380126377
407	0.08370236776
408	0.08361481577
409	0.08349095636
410	0.08339493737
411	0.08338627956
412	0.08329382701
413	0.08319709563
414	0.08305563936
415	0.08296882615
416	0.08284044711
417	0.08272376926
418	0.0826163495
419	0.08253441366
420	0.08248363866
421	0.08230645544
422	0.0821738494
423	0.08216453729
424	0.0820633895
425	0.0819431492
426	0.08188506942
427	0.08177792943
428	0.08169029502
429	0.08159779295
430	0.08149528158
431	0.08148848139
432	0.08136146285
433	0.08127701357
434	0.08119481299
435	0.08108684933
436	0.08095111102
437	0.08088363737
438	0.08087322693
439	0.08073802076
440	0.08067291713
441	0.08052574443
442	0.08046788926
443	0.08046066665
444	0.08036460658
445	0.08030679897
446	0.08020633301
447	0.08011107631
448	0.08007920164
449	0.08000539645
450	0.07991415133
451	0.07985592629
452	0.07978402432
453	0.07978023296
454	0.07972613652
455	0.07960649513
456	0.07950144473
457	0.07941528314
458	0.07940064201
459	0.079376676
460	0.07928362973
461	0.07916646243
462	0.07906113185
463	0.07895452832
464	0.07892617939
465	0.07885501157
466	0.07883022405
467	0.07870219984
468	0.07855256949
469	0.07844118104
470	0.07833720092
471	0.07830347719
472	0.07823241224
473	0.07809028353
474	0.07801300802
475	0.07792226982
476	0.07791888722
477	0.0779128974
478	0.0778386386
479	0.07768891357
480	0.07755785341
481	0.07746808629
482	0.07740868471
483	0.07740501992
484	0.07734977493
485	0.07726261298
486	0.07718910429
487	0.07710482274
488	0.07699560443
489	0.07693650822
490	0.07684414372
491	0.07681948732
492	0.07672133253
493	0.0766769474
494	0.07658576051
495	0.07645862206
496	0.07636004845
497	0.07626064687
498	0.07618956217
499	0.07615427795
500	0.07607256848
501	0.07597174413
502	0.07587428828
503	0.07575655703
504	0.07565130874
505	0.07558308033
506	0.0754864554
507	0.07540355352
508	0.07527541325
509	0.07519884735
510	0.07515534113
511	0.07507163034
512	0.07493799285
513	0.07483610667
514	0.07477811723
515	0.07467896773
516	0.07460299696
517	0.07453838282
518	0.07444801194
519	0.07435183089
520	0.07434772264
521	0.07422262624
522	0.07412268327
523	0.07402231442
524	0.07389932655
525	0.07378808729
526	0.0737834497
527	0.07375668976
528	0.07370067764
529	0.07362825859
530	0.07358449467
531	0.07357962318
532	0.07352904204
533	0.07341452718
534	0.07334334552
535	0.07329972857
536	0.0732121953
537	0.07313544072
538	0.07308747437
539	0.07308064155
540	0.0729666975
541	0.07286625247
542	0.07280678162
543	0.07275871096
544	0.07267394621
545	0.07262081063
546	0.07253255949
547	0.07252949819
548	0.07248345682
549	0.07238631779
550	0.07229608032
551	0.07226975382
552	0.0721820676
553	0.07209482295
554	0.07207978418
555	0.0719697534
556	0.0719358169
557	0.0718235107
558	0.07181851776
559	0.07173570729
560	0.07171723147
561	0.07159424923
562	0.07152311323
563	0.0714400671
564	0.07136210277
565	0.07126061555
566	0.0712476794
567	0.07120021538
568	0.07114004253
569	0.07110305107
570	0.0710591153
571	0.07094517319
572	0.07088864914
573	0.0707973916
574	0.0707906941
575	0.07069123828
576	0.07068175259
577	0.07062121614
578	0.0705137884
579	0.07047629715
580	0.07041408359
581	0.07037319776
582	0.0702728879
583	0.07023165815
584	0.07012362129
585	0.07010949333
586	0.07003087564
587	0.06997763872
588	0.06997259843
589	0.06988798508
590	0.06975826938
591	0.06966064735
592	0.06959313602
593	0.06952049053
594	0.06944407855
595	0.06939919616
596	0.06934134039
597	0.06924676746
598	0.06916351999
599	0.06915341885
600	0.06910219993
601	0.0689971133
602	0.06888746097
603	0.06880789915
604	0.06875024938
605	0.06865188825
606	0.06859878317
607	0.06855622554
608	0.06852365884
609	0.06843859652
610	0.06840346265
611	0.06832428429
612	0.06821256285
613	0.06817869298
614	0.06810723513
615	0.06801297739
616	0.06791895381
617	0.06784774959
618	0.06778814139
619	0.06776786994
620	0.06775689363
621	0.06773345979
622	0.06765232165
623	0.06757850182
624	0.06757102094
625	0.06748979172
626	0.06739432704
627	0.06727771046
628	0.06721830761
629	0.06715963768
630	0.06715667036
631	0.06707464157
632	0.06702612831
633	0.06700049266
634	0.06692407916
635	0.06681394054
636	0.06679053628
637	0.06670657085
638	0.06662928604
639	0.06653585037
640	0.06646330338
641	0.06635778317
642	0.06628410576
643	0.06627963862
644	0.06627634384
645	0.06622915248
646	0.06615401959
647	0.06606956818
648	0.06600987327
649	0.06596196309
650	0.06588208532
651	0.0658208249
652	0.06577175718
653	0.06569386651
654	0.06561748458
655	0.06552687715
656	0.06543689555
657	0.06537785163
658	0.06534514461
659	0.06525386783
660	0.06520437854
661	0.06514011781
662	0.06508829762
663	0.06508038379
664	0.06498579329
665	0.06493179977
666	0.06492681106
667	0.06482778193
668	0.06479470563
669	0.06475141913
670	0.06469610851
671	0.06464156316
672	0.06458390755
673	0.06452374204
674	0.06445120953
675	0.06440399555
676	0.06431769671
677	0.06423321659
678	0.06415717682
679	0.06408400545
680	0.06402779351
681	0.06398084877
682	0.0638984872
683	0.06381044084
684	0.06373024848
685	0.06366285315
686	0.0636039864
687	0.06350853304
688	0.06342881658
689	0.06340857811
690	0.06332822871
691	0.06327144983
692	0.06322203804
693	0.06314384843
694	0.06309393263
695	0.06301210564
696	0.06293822934
697	0.06286309088
698	0.06282556203
699	0.06277029142
700	0.06270058444
701	0.06261142564
702	0.06253655541
703	0.06249058118
704	0.06240908332
705	0.06235700228
706	0.0622960882
707	0.06219416397
708	0.06212992
709	0.06207207435
710	0.06198353976
711	0.06196927952
712	0.06190125477
713	0.06183774514
714	0.06181667258
715	0.06174456442
716	0.0616744379
717	0.0615904813
718	0.06155438505
719	0.06150591864
720	0.06146365365
721	0.06139514026
722	0.06134491467
723	0.06134172906
724	0.06130245885
725	0.06129518678
726	0.06124996832
727	0.06119689715
728	0.06115172378
729	0.06107128007
730	0.06103340366
731	0.0610304586
732	0.06102447326
733	0.06095417092
734	0.06089147157
735	0.06078705538
736	0.06073870116
737	0.06066799905
738	0.06063740004
739	0.06053169483
740	0.06049176093
741	0.0604312049
742	0.06037932031
743	0.06032602742
744	0.06026409406
745	0.06015638756
746	0.0601419053
747	0.06004577327
748	0.05998470067
749	0.05992248073
750	0.05986969089
751	0.05986683039
752	0.0598088953
753	0.05976743107
754	0.05968399575
755	0.059645991
756	0.05963754142
757	0.059577924
758	0.05953677587
759	0.05948015083
760	0.05939588934
761	0.05939304101
762	0.05937331087
763	0.05928089568
764	0.05920085173
765	0.05915890176
766	0.05909808047
767	0.05902053951
768	0.05897635599
769	0.05891431149
770	0.05884493923
771	0.05874391585
772	0.05874006058
773	0.05873253003
774	0.05866764729
775	0.05858266641
776	0.05852377712
777	0.05842128652
778	0.05836795039
779	0.05830020862
780	0.05823638765
781	0.05822545822
782	0.05822289761
783	0.05816810228
784	0.05807612886
785	0.05800712318
786	0.0579592871
787	0.05787981191
788	0.05778600938
789	0.05777246823
790	0.05776301864
791	0.0577059979
792	0.05762619763
793	0.05755952145
794	0.05751535271
